CityName,CityCode,DistrictName,ZipCode
Çankýrý,18,Çerkeþ,18600
Çankýrý,18,Eldivan,18700
Çankýrý,18,Ilgaz,18400
Çankýrý,18,Ilgaz,18420
Çankýrý,18,Kýzýlýrmak,18280
Çankýrý,18,Korgun,18260
Çankýrý,18,Kurþunlu,18300
Çankýrý,18,Orta,18800
Çankýrý,18,Orta,18810
Çankýrý,18,Orta,18820
Çankýrý,18,Orta,18830
Çankýrý,18,Orta,18850
Çankýrý,18,Orta,18870
Çankýrý,18,Þabanözü,18650
Çankýrý,18,Þabanözü,18660
Çankýrý,18,Þabanözü,18690
Çankýrý,18,Yapraklý,18900
Çankýrý,18,Yapraklý,18910
Çankýrý,18,Yapraklý,18920
Çorum,19,Alaca,19600
Çorum,19,Bayat,19800
Çorum,19,Boðazkale,19310
Çorum,19,Çorum,19030
Çorum,19,Çorum,19040
Çorum,19,Çorum,19100
Çorum,19,Çorum,19200
Çorum,19,Dodurga,19060
Çorum,19,Dodurga,19800
Çorum,19,Ýskilip,19400
Çorum,19,Kargý,19900
Çorum,19,Kargý,19910
Çorum,19,Laçin,19020
Çorum,19,Laçin,19080
Çorum,19,Mecitözü,19700
Çorum,19,Oðuzlar,19070
Çorum,19,Ortaköy,19950
Çorum,19,Osmancýk,19500
Çorum,19,Sungurlu,19300
Çorum,19,Uðurludað,19410
Denizli,20,Acýpayam,20800
Denizli,20,Acýpayam,20810
Denizli,20,Acýpayam,20820
Denizli,20,Acýpayam,20830
Denizli,20,Acýpayam,20840
Denizli,20,Acýpayam,20870
Denizli,20,Acýpayam,20880
Denizli,20,Acýpayam,20890
Denizli,20,Akköy,20260
Denizli,20,Akköy,20265
Denizli,20,Akköy,20280
Denizli,20,Akköy,20290
Denizli,20,Babadað,20480
Denizli,20,Baklan,20770
Denizli,20,Baklan,20780
Denizli,20,Bekilli,20930
Denizli,20,Bekilli,20940
Denizli,20,Beyaðaç,20590
Denizli,20,Bozkurt,20370
Denizli,20,Bozkurt,20380
Denizli,20,Buldan,20400
Denizli,20,Buldan,20410
Denizli,20,Çal,20700
Denizli,20,Çal,20710
Denizli,20,Çal,20720
Denizli,20,Çal,20730
Denizli,20,Çal,20740
Denizli,20,Çal,20750
Denizli,20,Çal,20755
Denizli,20,Çal,20760
Denizli,20,Çal,20765
Denizli,20,Çameli,20980
Denizli,20,Çardak,20350
Denizli,20,Çardak,20360
Denizli,20,Çivril,20600
Denizli,20,Çivril,20610
Denizli,20,Çivril,20620
Denizli,20,Çivril,20630
Denizli,20,Çivril,20640
Denizli,20,Çivril,20650
Denizli,20,Çivril,20670
Denizli,20,Çivril,20675
Denizli,20,Çivril,20680
Denizli,20,Çivril,20690
Denizli,20,Denizli,20010
Denizli,20,Denizli,20020
Denizli,20,Denizli,20070
Denizli,20,Denizli,20085
Denizli,20,Denizli,20100
Denizli,20,Denizli,20125
Denizli,20,Denizli,20150
Denizli,20,Denizli,20155
Denizli,20,Denizli,20175
Denizli,20,Denizli,20180
Denizli,20,Denizli,20185
Denizli,20,Denizli,20200
Denizli,20,Denizli,20210
Denizli,20,Denizli,20225
Denizli,20,Denizli,20254
Denizli,20,Güney,20460
Denizli,20,Honaz,20240
Denizli,20,Honaz,20330
Denizli,20,Kale,20570
Denizli,20,Kale,20575
Denizli,20,Sarayköy,20300
Denizli,20,Sarayköy,20310
Denizli,20,Sarayköy,20315
Denizli,20,Sarayköy,20320
Denizli,20,Sarayköy,20325
Denizli,20,Serinhisar,20430
Denizli,20,Serinhisar,20440
Denizli,20,Tavas,20500
Denizli,20,Tavas,20510
Denizli,20,Tavas,20520
Denizli,20,Tavas,20530
Denizli,20,Tavas,20535
Denizli,20,Tavas,20540
Denizli,20,Tavas,20555
Denizli,20,Tavas,20560
Denizli,20,Tavas,20565
Denizli,20,Tavas,20950
Denizli,20,Tavas,20960
Diyarbakýr,21,Baðlar,21050
Diyarbakýr,21,Baðlar,21060
Diyarbakýr,21,Baðlar,21080
Diyarbakýr,21,Baðlar,21090
Diyarbakýr,21,Bismil,21500
Diyarbakýr,21,Bismil,21510
Diyarbakýr,21,Bismil,21520
Diyarbakýr,21,Çermik,21600
Diyarbakýr,21,Çýnar,21750
Diyarbakýr,21,Çüngüþ,21870
Diyarbakýr,21,Dicle,21830
Diyarbakýr,21,Eðil,21470
Diyarbakýr,21,Ergani,21950
Diyarbakýr,21,Hani,21800
Diyarbakýr,21,Hazro,21560
Diyarbakýr,21,Kayapýnar,21070
Diyarbakýr,21,Kayapýnar,21075
Diyarbakýr,21,Kocaköy,21450
Diyarbakýr,21,Kulp,21900
Diyarbakýr,21,Lice,21700
Diyarbakýr,21,Silvan,21640
Diyarbakýr,21,Sur,21200
Diyarbakýr,21,Sur,21280
Diyarbakýr,21,Sur,21300
Diyarbakýr,21,Sur,21310
Diyarbakýr,21,Yeniþehir,21010
Diyarbakýr,21,Yeniþehir,21100
Diyarbakýr,21,Yeniþehir,21120
Düzce,81,Akçakoca,81650
Düzce,81,Cumayeri,81700
Düzce,81,Çilimli,81750
Düzce,81,Düzce,81010
Düzce,81,Düzce,81020
Düzce,81,Düzce,81030
Düzce,81,Düzce,81100
Düzce,81,Düzce,81600
Düzce,81,Düzce,81620
Düzce,81,Düzce,81630
Düzce,81,Gölyaka,81800
Düzce,81,Gümüþova,81850
Düzce,81,Kaynaþlý,81900
Düzce,81,Yýðýlca,81950
Edirne,22,Edirne,22020
Edirne,22,Edirne,22030
Edirne,22,Edirne,22100
Edirne,22,Edirne,22130
Edirne,22,Edirne,22770
Edirne,22,Enez,22700
Edirne,22,Enez,22750
Edirne,22,Havsa,22500
Edirne,22,Havsa,22530
Edirne,22,Ýpsala,22400
Edirne,22,Ýpsala,22410
Edirne,22,Ýpsala,22420
Edirne,22,Ýpsala,22480
Edirne,22,Ýpsala,22490
Edirne,22,Keþan,22800
Edirne,22,Keþan,22880
Edirne,22,Keþan,22900
Edirne,22,Keþan,22910
Edirne,22,Keþan,22920
Edirne,22,Keþan,22930
Edirne,22,Lalapaþa,22950
Edirne,22,Lalapaþa,22970
Edirne,22,Meriç,22600
Edirne,22,Meriç,22610
Edirne,22,Meriç,22670
Edirne,22,Meriç,22680
Edirne,22,Süloðlu,22560
Edirne,22,Süloðlu,22580
Edirne,22,Uzunköprü,22200
Edirne,22,Uzunköprü,22260
Edirne,22,Uzunköprü,22300
Edirne,22,Uzunköprü,22360
Elazýð,23,Aðýn,23960
Elazýð,23,Alacakaya,23410
Elazýð,23,Arýcak,23510
Elazýð,23,Baskil,23800
Elazýð,23,Elazýð,23040
Elazýð,23,Elazýð,23050
Elazýð,23,Elazýð,23090
Elazýð,23,Elazýð,23100
Elazýð,23,Elazýð,23130
Elazýð,23,Elazýð,23150
Elazýð,23,Elazýð,23180
Elazýð,23,Elazýð,23190
Elazýð,23,Elazýð,23200
Elazýð,23,Elazýð,23250
Elazýð,23,Elazýð,23270
Elazýð,23,Elazýð,23280
Elazýð,23,Elazýð,23300
Elazýð,23,Elazýð,23350
Elazýð,23,Karakoçan,23600
Elazýð,23,Keban,23700
Elazýð,23,Kovancýlar,23850
Elazýð,23,Maden,23400
Elazýð,23,Maden,23460
Elazýð,23,Palu,23500
Elazýð,23,Palu,23530
Elazýð,23,Sivrice,23900
Erzincan,24,Çayýrlý,24500
Erzincan,24,Çayýrlý,24503
Erzincan,24,Erzincan,24002
Erzincan,24,Erzincan,24036
Erzincan,24,Erzincan,24046
Erzincan,24,Erzincan,24050
Erzincan,24,Erzincan,24056
Erzincan,24,Erzincan,24100
Erzincan,24,Erzincan,24131
Erzincan,24,Erzincan,24132
Erzincan,24,Erzincan,24134
Erzincan,24,Erzincan,24139
Erzincan,24,Erzincan,24141
Erzincan,24,Erzincan,24143
Erzincan,24,Erzincan,24145
Erzincan,24,Erzincan,24147
Erzincan,24,Erzincan,24149
Erzincan,24,Erzincan,24171
Erzincan,24,Erzincan,24181
Erzincan,24,Ilýç,24700
Erzincan,24,Ilýç,24710
Erzincan,24,Kemah,24400
Erzincan,24,Kemaliye,24600
Erzincan,24,Kemaliye,24610
Erzincan,24,Kemaliye,24620
Erzincan,24,Otlukbeli,24510
Erzincan,24,Otlukbeli,24515
Erzincan,24,Refahiye,24300
Erzincan,24,Tercan,24800
Erzincan,24,Tercan,24860
Erzincan,24,Tercan,24870
Erzincan,24,Tercan,24880
Erzincan,24,Üzümlü,24150
Erzincan,24,Üzümlü,24160
Erzincan,24,Üzümlü,24165
Erzincan,24,Üzümlü,24175
Erzurum,25,Aþkale,25500
Erzurum,25,Aþkale,25680
Erzurum,25,Aziziye,25700
Erzurum,25,Çat,25750
Erzurum,25,Çat,25760
Erzurum,25,Hýnýs,25600
Erzurum,25,Horasan,25800
Erzurum,25,Ýspir,25900
Erzurum,25,Ýspir,25940
Erzurum,25,Karaçoban,25610
Erzurum,25,Karayazý,25830
Erzurum,25,Karayazý,25840
Erzurum,25,Köprüköy,25320
Erzurum,25,Köprüköy,25340
Erzurum,25,Narman,25530
Erzurum,25,Narman,25534
Erzurum,25,Oltu,25400
Erzurum,25,Olur,25650
Erzurum,25,Palandöken,25060
Erzurum,25,Palandöken,25070
Erzurum,25,Palandöken,25080
Erzurum,25,Palandöken,25090
Erzurum,25,Pasinler,25300
Erzurum,25,Pazaryolu,25930
Erzurum,25,Þenkaya,25360
Erzurum,25,Þenkaya,25370
Erzurum,25,Þenkaya,25380
Erzurum,25,Þenkaya,25390
Erzurum,25,Tekman,25560
Erzurum,25,Tortum,25430
Erzurum,25,Tortum,25460
Erzurum,25,Tortum,25470
Erzurum,25,Tortum,25480
Erzurum,25,Uzundere,25440
Erzurum,25,Yakutiye,25010
Erzurum,25,Yakutiye,25030
Erzurum,25,Yakutiye,25040
Erzurum,25,Yakutiye,25050
Erzurum,25,Yakutiye,25100
Erzurum,25,Yakutiye,25200
Erzurum,25,Yakutiye,25240
Eskiþehir,26,Alpu,26850
Eskiþehir,26,Alpu,26860
Eskiþehir,26,Beylikova,26750
Eskiþehir,26,Çifteler,26700
Eskiþehir,26,Günyüzü,26630
Eskiþehir,26,Günyüzü,26650
Eskiþehir,26,Günyüzü,26663
Eskiþehir,26,Han,26710
Eskiþehir,26,Ýnönü,26670
Eskiþehir,26,Ýnönü,26690
Eskiþehir,26,Mahmudiye,26800
Eskiþehir,26,Mihalgazi,26880
Eskiþehir,26,Mihalýççýk,26900
Eskiþehir,26,Mihalýççýk,26920
Eskiþehir,26,Mihalýççýk,26940
Eskiþehir,26,Odunpazarý,26004
Eskiþehir,26,Odunpazarý,26010
Eskiþehir,26,Odunpazarý,26020
Eskiþehir,26,Odunpazarý,26030
Eskiþehir,26,Odunpazarý,26040
Eskiþehir,26,Odunpazarý,26050
Eskiþehir,26,Odunpazarý,26060
Eskiþehir,26,Odunpazarý,26070
Eskiþehir,26,Odunpazarý,26080
Eskiþehir,26,Odunpazarý,26090
Eskiþehir,26,Odunpazarý,26100
Eskiþehir,26,Odunpazarý,26110
Eskiþehir,26,Odunpazarý,26140
Eskiþehir,26,Odunpazarý,26160
Eskiþehir,26,Odunpazarý,26240
Eskiþehir,26,Odunpazarý,26250
Eskiþehir,26,Odunpazarý,26576
Eskiþehir,26,Sarýcakaya,26870
Eskiþehir,26,Seyitgazi,26950
Eskiþehir,26,Seyitgazi,26960
Eskiþehir,26,Seyitgazi,26970
Eskiþehir,26,Sivrihisar,26600
Eskiþehir,26,Sivrihisar,26625
Eskiþehir,26,Sivrihisar,26640
Eskiþehir,26,Sivrihisar,26657
Eskiþehir,26,Tepebaþý,26005
Eskiþehir,26,Tepebaþý,26120
Eskiþehir,26,Tepebaþý,26130
Eskiþehir,26,Tepebaþý,26150
Eskiþehir,26,Tepebaþý,26170
Eskiþehir,26,Tepebaþý,26180
Eskiþehir,26,Tepebaþý,26190
Eskiþehir,26,Tepebaþý,26200
Eskiþehir,26,Tepebaþý,26210
Eskiþehir,26,Tepebaþý,26220
Eskiþehir,26,Tepebaþý,26230
Eskiþehir,26,Tepebaþý,26550
Eskiþehir,26,Tepebaþý,26555
Eskiþehir,26,Tepebaþý,26560
Eskiþehir,26,Tepebaþý,26563
Gaziantep,27,Araban,27650
Gaziantep,27,Araban,27655
Gaziantep,27,Ýslahiye,27800
Gaziantep,27,Ýslahiye,27805
Gaziantep,27,Ýslahiye,27810
Gaziantep,27,Ýslahiye,27815
Gaziantep,27,Ýslahiye,27820
Gaziantep,27,Karkamýþ,27880
Gaziantep,27,Nizip,27700
Gaziantep,27,Nurdaðý,27840
Gaziantep,27,Nurdaðý,27845
Gaziantep,27,Nurdaðý,27850
Gaziantep,27,Oðuzeli,27900
Gaziantep,27,Oðuzeli,27910
Gaziantep,27,Oðuzeli,27920
Gaziantep,27,Þahinbey,27010
Gaziantep,27,Þahinbey,27070
Gaziantep,27,Þahinbey,27100
Gaziantep,27,Þahinbey,27200
Gaziantep,27,Þahinbey,27220
Gaziantep,27,Þahinbey,27240
Gaziantep,27,Þahinbey,27245
Gaziantep,27,Þahinbey,27260
Gaziantep,27,Þahinbey,27270
Gaziantep,27,Þahinbey,27300
Gaziantep,27,Þahinbey,27400
Gaziantep,27,Þahinbey,27410
Gaziantep,27,Þahinbey,27470
Gaziantep,27,Þehitkamil,27000
Gaziantep,27,Þehitkamil,27060
Gaziantep,27,Þehitkamil,27080
Gaziantep,27,Þehitkamil,27090
Gaziantep,27,Þehitkamil,27110
Gaziantep,27,Þehitkamil,27500
Gaziantep,27,Þehitkamil,27560
Gaziantep,27,Þehitkamil,27580
Gaziantep,27,Þehitkamil,27590
Gaziantep,27,Þehitkamil,27600
Gaziantep,27,Þehitkamil,27610
Gaziantep,27,Þehitkamil,27620
Gaziantep,27,Þehitkamil,27630
Gaziantep,27,Þehitkamil,27660
Gaziantep,27,Yavuzeli,27970
Giresun,28,Alucra,28700
Giresun,28,Bulancak,28300
Giresun,28,Bulancak,28310
Giresun,28,Çamoluk,28710
Giresun,28,Çanakçý,28810
Giresun,28,Çanakçý,28815
Giresun,28,Dereli,28950
Giresun,28,Dereli,28960
Giresun,28,Doðankent,28510
Giresun,28,Espiye,28600
Giresun,28,Eynesil,28850
Giresun,28,Eynesil,28860
Giresun,28,Giresun,28010
Giresun,28,Giresun,28020
Giresun,28,Giresun,28030
Giresun,28,Giresun,28090
Giresun,28,Giresun,28100
Giresun,28,Giresun,28200
Giresun,28,Görele,28800
Giresun,28,Görele,28820
Giresun,28,Güce,28520
Giresun,28,Keþap,28900
Giresun,28,Keþap,28910
Giresun,28,Piraziz,28340
Giresun,28,Þebinkarahisar,28400
Giresun,28,Tirebolu,28500
Giresun,28,Yaðlýdere,28610
Gümüþhane,29,Gümüþhane,29000
Gümüþhane,29,Gümüþhane,29100
Gümüþhane,29,Gümüþhane,29150
Gümüþhane,29,Gümüþhane,29200
Gümüþhane,29,Kelkit,29600
Gümüþhane,29,Köse,29650
Gümüþhane,29,Köse,29660
Gümüþhane,29,Kürtün,29810
Gümüþhane,29,Kürtün,29830
Gümüþhane,29,Þiran,29700
Gümüþhane,29,Þiran,29750
Gümüþhane,29,Torul,29800
Hakkari,30,Çukurca,30700
Hakkari,30,Hakkari,30000
Hakkari,30,Hakkari,30110
Hakkari,30,Þemdinli,30800
Hakkari,30,Yüksekova,30300
Hakkari,30,Yüksekova,30330
Hakkari,30,Yüksekova,30400
Hatay,31,Altýnözü,31750
Hatay,31,Antakya,31030
Hatay,31,Antakya,31040
Hatay,31,Antakya,31060
Hatay,31,Antakya,31070
Hatay,31,Antakya,31075
Hatay,31,Antakya,31080
Hatay,31,Antakya,31115
Hatay,31,Antakya,31120
Hatay,31,Antakya,31135
Hatay,31,Antakya,31145
Hatay,31,Antakya,31155
Hatay,31,Antakya,31160
Hatay,31,Antakya,31170
Hatay,31,Antakya,31175
Hatay,31,Belen,31350
Hatay,31,Dörtyol,31600
Hatay,31,Dörtyol,31900
Hatay,31,Erzin,31960
Hatay,31,Hassa,31700
Hatay,31,Hassa,31710
Hatay,31,Hassa,31720
Hatay,31,Ýskenderun,31200
Hatay,31,Ýskenderun,31230
Hatay,31,Ýskenderun,31240
Hatay,31,Ýskenderun,31285
Hatay,31,Ýskenderun,31300
Hatay,31,Kýrýkhan,31440
Hatay,31,Kýrýkhan,31445
Hatay,31,Kumlu,31520
Hatay,31,Reyhanlý,31500
Hatay,31,Samandað,31185
Hatay,31,Samandað,31770
Hatay,31,Samandað,31795
Hatay,31,Samandað,31800
Hatay,31,Samandað,31810
Hatay,31,Samandað,31815
Hatay,31,Samandað,31820
Hatay,31,Samandað,31825
Hatay,31,Samandað,31835
Hatay,31,Samandað,31855
Hatay,31,Samandað,31865
Hatay,31,Samandað,31880
Hatay,31,Samandað,31885
Hatay,31,Yayladaðý,31550
Hatay,31,Yayladaðý,31553
Hatay,31,Yayladaðý,31560
Hatay,31,Yayladaðý,31570
Iðdýr,76,Aralýk,76500
Iðdýr,76,Iðdýr,76000
Iðdýr,76,Iðdýr,76400
Iðdýr,76,Iðdýr,76410
Iðdýr,76,Iðdýr,76420
Iðdýr,76,Karakoyunlu,76700
Iðdýr,76,Karakoyunlu,76800
Iðdýr,76,Tuzluca,76900
Isparta,32,Aksu,32510
Isparta,32,Aksu,32516
Isparta,32,Atabey,32670
Isparta,32,Atabey,32680
Isparta,32,Eðirdir,32500
Isparta,32,Eðirdir,32503
Isparta,32,Eðirdir,32530
Isparta,32,Eðirdir,32540
Isparta,32,Eðirdir,32550
Isparta,32,Gelendost,32900
Isparta,32,Gelendost,32910
Isparta,32,Gönen,32090
Isparta,32,Gönen,32720
Isparta,32,Isparta,32040
Isparta,32,Isparta,32100
Isparta,32,Isparta,32110
Isparta,32,Isparta,32120
Isparta,32,Isparta,32130
Isparta,32,Isparta,32200
Isparta,32,Isparta,32300
Isparta,32,Keçiborlu,32700
Isparta,32,Keçiborlu,32710
Isparta,32,Keçiborlu,32740
Isparta,32,Keçiborlu,32750
Isparta,32,Keçiborlu,32765
Isparta,32,Senirkent,32600
Isparta,32,Senirkent,32610
Isparta,32,Senirkent,32620
Isparta,32,Senirkent,32640
Isparta,32,Sütçüler,32950
Isparta,32,Sütçüler,32960
Isparta,32,Sütçüler,32965
Isparta,32,Sütçüler,32966
Isparta,32,Þarkikaraaðaç,32800
Isparta,32,Þarkikaraaðaç,32810
Isparta,32,Þarkikaraaðaç,32820
Isparta,32,Þarkikaraaðaç,32840
Isparta,32,Uluborlu,32650
Isparta,32,Yalvaç,32400
Isparta,32,Yalvaç,32406
Isparta,32,Yalvaç,32407
Isparta,32,Yalvaç,32410
Isparta,32,Yalvaç,32415
Isparta,32,Yalvaç,32425
Isparta,32,Yalvaç,32430
Isparta,32,Yalvaç,32440
Isparta,32,Yalvaç,32450
Isparta,32,Yalvaç,32460
Isparta,32,Yalvaç,32470
Isparta,32,Yalvaç,32480
Isparta,32,Yalvaç,32490
Isparta,32,Yeniþarbademli,32850
Ýstanbul,34,Adalar,34970
Ýstanbul,34,Adalar,34973
Ýstanbul,34,Adalar,34975
Ýstanbul,34,Adalar,34977
Ýstanbul,34,Arnavutköy,34275
Ýstanbul,34,Arnavutköy,34281
Ýstanbul,34,Arnavutköy,34283
Ýstanbul,34,Arnavutköy,34285
Ýstanbul,34,Arnavutköy,34287
Ýstanbul,34,Arnavutköy,34555
Ýstanbul,34,Arnavutköy,34557
Ýstanbul,34,Ataþehir,34704
Ýstanbul,34,Ataþehir,34707
Ýstanbul,34,Ataþehir,34746
Ýstanbul,34,Ataþehir,34750
Ýstanbul,34,Ataþehir,34752
Ýstanbul,34,Ataþehir,34755
Ýstanbul,34,Ataþehir,34758
Ýstanbul,34,Ataþehir,34779
Ýstanbul,34,Ataþehir,34888
Ýstanbul,34,Avcýlar,34315
Ýstanbul,34,Avcýlar,34320
Ýstanbul,34,Avcýlar,34325
Ýstanbul,34,Baðcýlar,34200
Ýstanbul,34,Baðcýlar,34203
Ýstanbul,34,Baðcýlar,34204
Ýstanbul,34,Baðcýlar,34209
Ýstanbul,34,Baðcýlar,34210
Ýstanbul,34,Baðcýlar,34212
Ýstanbul,34,Baðcýlar,34214
Ýstanbul,34,Baðcýlar,34218
Ýstanbul,34,Bahçelievler,34180
Ýstanbul,34,Bahçelievler,34182
Ýstanbul,34,Bahçelievler,34183
Ýstanbul,34,Bahçelievler,34186
Ýstanbul,34,Bahçelievler,34188
Ýstanbul,34,Bahçelievler,34191
Ýstanbul,34,Bahçelievler,34192
Ýstanbul,34,Bahçelievler,34194
Ýstanbul,34,Bahçelievler,34196
Ýstanbul,34,Bahçelievler,34197
Ýstanbul,34,Bakýrköy,34140
Ýstanbul,34,Bakýrköy,34142
Ýstanbul,34,Bakýrköy,34145
Ýstanbul,34,Bakýrköy,34146
Ýstanbul,34,Bakýrköy,34147
Ýstanbul,34,Bakýrköy,34149
Ýstanbul,34,Bakýrköy,34153
Ýstanbul,34,Bakýrköy,34158
Ýstanbul,34,Baþakþehir,34480
Ýstanbul,34,Baþakþehir,34488
Ýstanbul,34,Baþakþehir,34490
Ýstanbul,34,Baþakþehir,34494
Ýstanbul,34,Bayrampaþa,34030
Ýstanbul,34,Bayrampaþa,34035
Ýstanbul,34,Bayrampaþa,34040
Ýstanbul,34,Bayrampaþa,34045
Ýstanbul,34,Beþiktaþ,34330
Ýstanbul,34,Beþiktaþ,34335
Ýstanbul,34,Beþiktaþ,34337
Ýstanbul,34,Beþiktaþ,34340
Ýstanbul,34,Beþiktaþ,34342
Ýstanbul,34,Beþiktaþ,34345
Ýstanbul,34,Beþiktaþ,34347
Ýstanbul,34,Beþiktaþ,34349
Ýstanbul,34,Beþiktaþ,34353
Ýstanbul,34,Beþiktaþ,34357
Ýstanbul,34,Beykoz,34800
Ýstanbul,34,Beykoz,34805
Ýstanbul,34,Beykoz,34810
Ýstanbul,34,Beykoz,34815
Ýstanbul,34,Beykoz,34820
Ýstanbul,34,Beykoz,34825
Ýstanbul,34,Beykoz,34829
Ýstanbul,34,Beykoz,34830
Ýstanbul,34,Beylikdüzü,34520
Ýstanbul,34,Beylikdüzü,34524
Ýstanbul,34,Beylikdüzü,34528
Ýstanbul,34,Beyoðlu,34421
Ýstanbul,34,Beyoðlu,34425
Ýstanbul,34,Beyoðlu,34427
Ýstanbul,34,Beyoðlu,34430
Ýstanbul,34,Beyoðlu,34433
Ýstanbul,34,Beyoðlu,34435
Ýstanbul,34,Beyoðlu,34437
Ýstanbul,34,Beyoðlu,34440
Ýstanbul,34,Beyoðlu,34445
Ýstanbul,34,Büyükçekmece,34500
Ýstanbul,34,Büyükçekmece,34530
Ýstanbul,34,Büyükçekmece,34535
Ýstanbul,34,Büyükçekmece,34537
Ýstanbul,34,Büyükçekmece,34584
Ýstanbul,34,Çatalca,34540
Ýstanbul,34,Çatalca,34550
Ýstanbul,34,Çatalca,34560
Ýstanbul,34,Çatalca,34562
Ýstanbul,34,Çekmeköy,34782
Ýstanbul,34,Çekmeköy,34788
Ýstanbul,34,Çekmeköy,34794
Ýstanbul,34,Çekmeköy,34799
Ýstanbul,34,Esenler,34220
Ýstanbul,34,Esenler,34225
Ýstanbul,34,Esenler,34230
Ýstanbul,34,Esenler,34235
Ýstanbul,34,Esenyurt,34510
Ýstanbul,34,Esenyurt,34513
Ýstanbul,34,Esenyurt,34515
Ýstanbul,34,Esenyurt,34517
Ýstanbul,34,Esenyurt,34522
Ýstanbul,34,Esenyurt,34538
Ýstanbul,34,Eyüp,34050
Ýstanbul,34,Eyüp,34055
Ýstanbul,34,Eyüp,34060
Ýstanbul,34,Eyüp,34065
Ýstanbul,34,Eyüp,34070
Ýstanbul,34,Eyüp,34075
Ýstanbul,34,Eyüp,34076
Ýstanbul,34,Eyüp,34077
Ýstanbul,34,Fatih,34080
Ýstanbul,34,Fatih,34083
Ýstanbul,34,Fatih,34087
Ýstanbul,34,Fatih,34091
Ýstanbul,34,Fatih,34093
Ýstanbul,34,Fatih,34096
Ýstanbul,34,Fatih,34098
Ýstanbul,34,Fatih,34104
Ýstanbul,34,Fatih,34107
Ýstanbul,34,Fatih,34110
Ýstanbul,34,Fatih,34112
Ýstanbul,34,Fatih,34116
Ýstanbul,34,Fatih,34120
Ýstanbul,34,Fatih,34122
Ýstanbul,34,Fatih,34126
Ýstanbul,34,Fatih,34130
Ýstanbul,34,Fatih,34134
Ýstanbul,34,Gaziosmanpaþa,34240
Ýstanbul,34,Gaziosmanpaþa,34245
Ýstanbul,34,Gaziosmanpaþa,34250
Ýstanbul,34,Gaziosmanpaþa,34255
Ýstanbul,34,Güngören,34160
Ýstanbul,34,Güngören,34164
Ýstanbul,34,Güngören,34165
Ýstanbul,34,Güngören,34173
Ýstanbul,34,Kadýköy,34710
Ýstanbul,34,Kadýköy,34714
Ýstanbul,34,Kadýköy,34716
Ýstanbul,34,Kadýköy,34718
Ýstanbul,34,Kadýköy,34720
Ýstanbul,34,Kadýköy,34722
Ýstanbul,34,Kadýköy,34724
Ýstanbul,34,Kadýköy,34726
Ýstanbul,34,Kadýköy,34728
Ýstanbul,34,Kadýköy,34730
Ýstanbul,34,Kadýköy,34732
Ýstanbul,34,Kadýköy,34734
Ýstanbul,34,Kadýköy,34736
Ýstanbul,34,Kadýköy,34738
Ýstanbul,34,Kadýköy,34740
Ýstanbul,34,Kadýköy,34742
Ýstanbul,34,Kadýköy,34744
Ýstanbul,34,Kaðýthane,34400
Ýstanbul,34,Kaðýthane,34403
Ýstanbul,34,Kaðýthane,34406
Ýstanbul,34,Kaðýthane,34408
Ýstanbul,34,Kaðýthane,34410
Ýstanbul,34,Kaðýthane,34413
Ýstanbul,34,Kaðýthane,34415
Ýstanbul,34,Kaðýthane,34418
Ýstanbul,34,Kartal,34860
Ýstanbul,34,Kartal,34862
Ýstanbul,34,Kartal,34865
Ýstanbul,34,Kartal,34870
Ýstanbul,34,Kartal,34873
Ýstanbul,34,Kartal,34876
Ýstanbul,34,Kartal,34880
Ýstanbul,34,Kartal,34882
Ýstanbul,34,Küçükçekmece,34290
Ýstanbul,34,Küçükçekmece,34295
Ýstanbul,34,Küçükçekmece,34303
Ýstanbul,34,Küçükçekmece,34307
Ýstanbul,34,Maltepe,34840
Ýstanbul,34,Maltepe,34841
Ýstanbul,34,Maltepe,34843
Ýstanbul,34,Maltepe,34844
Ýstanbul,34,Maltepe,34846
Ýstanbul,34,Maltepe,34848
Ýstanbul,34,Maltepe,34852
Ýstanbul,34,Maltepe,34854
Ýstanbul,34,Maltepe,34858
Ýstanbul,34,Pendik,34890
Ýstanbul,34,Pendik,34893
Ýstanbul,34,Pendik,34896
Ýstanbul,34,Pendik,34899
Ýstanbul,34,Pendik,34903
Ýstanbul,34,Pendik,34906
Ýstanbul,34,Pendik,34909
Ýstanbul,34,Pendik,34912
Ýstanbul,34,Pendik,34916
Ýstanbul,34,Sancaktepe,34785
Ýstanbul,34,Sancaktepe,34791
Ýstanbul,34,Sancaktepe,34885
Ýstanbul,34,Sancaktepe,34887
Ýstanbul,34,Sarýyer,34450
Ýstanbul,34,Sarýyer,34453
Ýstanbul,34,Sarýyer,34457
Ýstanbul,34,Sarýyer,34460
Ýstanbul,34,Sarýyer,34464
Ýstanbul,34,Sarýyer,34467
Ýstanbul,34,Sarýyer,34470
Ýstanbul,34,Sarýyer,34473
Ýstanbul,34,Silivri,34570
Ýstanbul,34,Silivri,34580
Ýstanbul,34,Silivri,34582
Ýstanbul,34,Silivri,34590
Ýstanbul,34,Sultanbeyli,34920
Ýstanbul,34,Sultanbeyli,34925
Ýstanbul,34,Sultanbeyli,34930
Ýstanbul,34,Sultanbeyli,34935
Ýstanbul,34,Sultangazi,34260
Ýstanbul,34,Sultangazi,34265
Ýstanbul,34,Sultangazi,34270
Ýstanbul,34,Þile,34980
